Date,MaxTemp,Rainfall
2013-12-05,17.2,14.2
2013-12-06,18.2,0.4
2013-12-07,21.4,0.0
2013-12-08,30.5,0.0
2013-12-09,21.3,0.0
2013-12-10,19.1,9.4
2013-12-11,20.6,0.0
2013-12-12,23.2,0.0
2013-12-13,24.0,0.0
2013-12-14,20.4,0.0
2013-12-15,23.8,0.0
2013-12-16,22.5,0.0
2013-12-17,23.3,0.0
2013-12-18,23.7,0.0
2013-12-19,38.1,0.0
2013-12-20,32.8,0.0
2013-12-21,21.6,0.8
2013-12-22,28.2,1.0
2013-12-23,20.3,4.2
2013-12-24,22.2,1.2
2013-12-25,24.7,0.0
2013-12-26,29.3,0.0
2013-12-27,25.5,0.0
2013-12-28,33.9,0.0
2013-12-29,21.9,0.0
2013-12-30,22.1,0.0
2013-12-31,24.9,0.0
2014-01-01,24.7,0.0
2014-01-02,23.2,1.2
2014-01-03,23.2,0.0
2014-01-04,21.5,0.0
2014-01-05,27.7,0.0
2014-01-06,19.0,1.4
2014-01-07,19.6,0.0
2014-01-08,20.3,0.0
2014-01-09,24.2,0.0
2014-01-10,31.9,0.2
2014-01-11,28.7,0.0
2014-01-12,28.1,0.0
2014-01-13,28.5,0.0
2014-01-14,41.6,0.0
2014-01-15,42.3,0.0
2014-01-16,36.2,0.0
2014-01-17,40.6,0.0
2014-01-18,31.1,0.0
2014-01-19,23.8,0.0
2014-01-20,24.2,2.4
2014-01-21,24.8,0.0
2014-01-22,22.5,0.0
2014-01-23,26.6,0.0
2014-01-24,22.0,0.0
2014-01-25,21.6,16.8
2014-01-26,23.5,0.0
2014-01-27,34.2,0.0
2014-01-28,38.0,0.0
2014-01-29,25.7,0.0
2014-01-30,26.5,0.0
2014-01-31,25.6,0.0
2014-02-01,27.3,0.0
2014-02-02,31.8,0.0
2014-02-03,39.7,0.2
2014-02-04,22.4,0.2
2014-02-05,23.2,0.0
2014-02-06,26.8,0.0
2014-02-07,36.0,0.0
2014-02-08,34.5,2.4
2014-02-09,40.9,0.0
2014-02-10,23.1,0.0
2014-02-11,23.2,0.0
2014-02-12,24.9,0.0
2014-02-13,26.2,0.0
2014-02-14,25.8,0.0
2014-02-15,30.5,0.2
2014-02-16,24.8,0.4
2014-02-17,24.3,0.0
2014-02-18,28.7,0.0
2014-02-19,29.0,0.2
2014-02-20,20.7,10.2
2014-02-21,20.6,0.0
2014-02-22,22.6,0.0
2014-02-23,24.1,0.0
2014-02-24,24.4,0.0
2014-02-25,34.9,0.0
2014-02-26,20.5,0.4
2014-02-27,21.6,0.0
2014-02-28,22.3,0.0
2014-03-01,25.4,0.0
2014-03-02,24.6,0.0
2014-03-03,25.4,0.0
2014-03-04,31.0,0.2
2014-03-05,28.9,0.0
2014-03-06,23.1,0.0
2014-03-07,24.0,3.2
2014-03-08,24.9,0.8
2014-03-09,30.1,0.2
2014-03-10,34.8,0.0
2014-03-11,31.8,0.0
2014-03-12,21.8,2.4
2014-03-13,22.6,0.0
2014-03-14,26.4,0.0
2014-03-15,31.8,0.0
2014-03-16,20.8,14.6
2014-03-17,25.0,0.2
2014-03-18,24.5,3.6
2014-03-19,23.2,0.0
2014-03-20,28.9,0.0
2014-03-21,31.2,0.0
2014-03-22,20.0,4.4
2014-03-23,18.2,0.0
2014-03-24,21.3,0.0
2014-03-25,22.3,0.8
2014-03-26,21.8,0.4
2014-03-27,26.6,10.4
2014-03-28,24.7,1.8
2014-03-29,23.7,0.0
2014-03-30,24.1,1.2
2014-03-31,24.9,0.2
2014-04-01,32.3,0.2
2014-04-02,29.3,0.0
2014-04-03,17.8,5.8
2014-04-04,16.9,0.4
2014-04-05,21.9,27.2
2014-04-06,20.9,0.6
2014-04-07,20.8,0.0
2014-04-08,25.4,0.0
2014-04-09,20.3,0.4
2014-04-10,19.7,4.4
2014-04-11,18.5,9.4
2014-04-12,20.0,6.0
2014-04-13,19.3,0.4
2014-04-14,18.4,0.0
2014-04-15,18.1,0.0
2014-04-16,19.3,0.8
2014-04-17,22.1,0.0
2014-04-18,19.4,0.0
2014-04-19,16.9,0.4
2014-04-20,17.1,0.0
2014-04-21,21.4,0.0
2014-04-22,18.4,0.0
2014-04-23,19.3,1.8
2014-04-24,17.1,0.2
2014-04-25,18.6,0.0
2014-04-26,20.1,0.0
2014-04-27,15.9,0.2
2014-04-28,19.0,0.0
2014-04-29,23.6,0.0
2014-04-30,17.1,3.8
2014-05-01,16.2,0.0
2014-05-02,16.9,0.0
2014-05-03,15.6,0.0
2014-05-04,15.9,0.2
2014-05-05,16.4,0.2
2014-05-06,15.2,0.0
2014-05-07,15.7,0.0
2014-05-08,16.8,0.0
2014-05-09,17.3,0.0
2014-05-10,14.3,0.8
2014-05-11,18.1,2.8
2014-05-12,18.4,0.0
2014-05-13,19.4,0.2
2014-05-14,20.2,0.2
2014-05-15,23.7,0.0
2014-05-16,25.0,0.0
2014-05-17,23.4,0.0
2014-05-18,22.2,0.0
2014-05-19,24.2,0.0
2014-05-20,21.8,3.4
2014-05-21,19.6,2.0
2014-05-22,23.0,0.0
2014-05-23,17.5,5.0
2014-05-24,17.2,3.6
2014-05-25,16.8,0.2
2014-05-26,18.5,0.6
2014-05-27,19.3,0.0
2014-05-28,18.1,8.2
2014-05-29,16.1,0.2
2014-05-30,15.4,0.0
2014-05-31,14.4,0.0
2014-06-01,13.3,0.2
2014-06-02,15.0,2.0
2014-06-03,17.5,18.8
2014-06-04,18.6,1.0
2014-06-05,14.3,0.6
2014-06-06,15.1,0.0
2014-06-07,16.3,0.0
2014-06-08,14.5,0.6
2014-06-09,15.3,0.4
2014-06-10,14.8,0.2
2014-06-11,14.1,0.2
2014-06-12,11.2,0.0
2014-06-13,13.5,0.2
2014-06-14,14.0,2.2
2014-06-15,15.3,3.8
2014-06-16,15.4,0.2
2014-06-17,14.7,4.2
2014-06-18,14.8,0.0
2014-06-19,11.2,0.0
2014-06-20,17.5,0.0
2014-06-21,17.7,0.4
2014-06-22,15.6,0.2
2014-06-23,18.3,0.0
2014-06-24,12.6,1.6
2014-06-25,14.9,4.6
2014-06-26,14.5,1.6
2014-06-27,14.8,0.0
2014-06-28,14.5,0.0
2014-06-29,10.3,2.4
2014-06-30,12.2,6.8
2014-07-01,12.8,0.2
2014-07-02,15.5,0.0
2014-07-03,15.6,0.0
2014-07-04,16.7,0.0
2014-07-05,14.6,1.0
2014-07-06,13.5,3.4
2014-07-07,14.9,0.4
2014-07-08,16.4,0.0
2014-07-09,14.4,0.0
2014-07-10,13.7,7.6
2014-07-11,15.9,1.2
2014-07-12,10.6,2.2
2014-07-13,12.7,2.0
2014-07-14,13.4,0.0
2014-07-15,10.1,0.2
2014-07-16,16.5,0.2
2014-07-17,13.7,1.0
2014-07-18,12.7,4.0
2014-07-19,14.5,0.0
2014-07-20,13.5,0.2
2014-07-21,13.4,0.0
2014-07-22,14.7,0.0
2014-07-23,12.4,0.2
2014-07-24,10.2,0.0
2014-07-25,18.2,0.2
2014-07-26,15.6,0.2
2014-07-27,16.3,0.0
2014-07-28,19.3,0.0
2014-07-29,17.5,0.0
2014-07-30,19.6,0.0
2014-07-31,19.8,0.0
2014-08-01,12.4,5.2
2014-08-02,12.1,8.8
2014-08-03,13.0,0.2
2014-08-04,13.4,0.0
2014-08-05,15.8,0.0
2014-08-06,15.4,0.0
2014-08-07,12.8,0.4
2014-08-08,14.2,0.8
2014-08-09,17.5,0.0
2014-08-10,11.3,1.6
2014-08-11,11.6,3.0
2014-08-12,12.6,0.8
2014-08-13,14.1,0.0
2014-08-14,13.3,0.0
2014-08-15,16.2,0.0
2014-08-16,13.0,0.0
2014-08-17,14.1,0.0
2014-08-18,12.6,5.0
2014-08-19,13.5,1.0
2014-08-20,14.1,0.0
2014-08-21,15.0,0.0
2014-08-22,15.9,0.2
2014-08-23,17.8,0.2
2014-08-24,14.5,0.0
2014-08-25,15.7,13.2
2014-08-26,16.8,0.2
2014-08-27,17.0,0.2
2014-08-28,16.6,0.2
2014-08-29,16.1,0.2
2014-08-30,16.2,0.2
2014-08-31,19.8,0.2
2014-09-01,20.1,0.0
2014-09-02,13.0,3.4
2014-09-03,15.4,2.2
2014-09-04,15.3,0.0
2014-09-05,16.0,0.0
2014-09-06,16.6,0.2
2014-09-07,19.4,0.2
2014-09-08,21.8,0.2
2014-09-09,21.4,0.0
2014-09-10,17.2,17.8
2014-09-11,15.7,0.2
2014-09-12,15.6,1.2
2014-09-13,17.3,0.0
2014-09-14,18.8,0.0
2014-09-15,15.1,0.0
2014-09-16,18.1,1.2
2014-09-17,15.2,1.4
2014-09-18,13.9,0.8
2014-09-19,15.5,2.0
2014-09-20,16.3,0.0
2014-09-21,17.1,0.0
2014-09-22,19.1,0.0
2014-09-23,24.3,0.2
2014-09-24,23.1,0.0
2014-09-25,19.7,12.2
2014-09-26,16.7,0.0
2014-09-27,21.0,6.6
2014-09-28,26.5,0.0
2014-09-29,22.2,0.0
2014-09-30,23.8,0.0
2014-10-01,15.5,6.0
2014-10-02,16.6,1.8
2014-10-03,17.6,0.0
2014-10-04,25.1,0.0
2014-10-05,19.5,0.0
2014-10-06,20.1,0.0
2014-10-07,16.3,6.0
2014-10-08,17.7,0.2
2014-10-09,20.3,0.0
2014-10-10,24.3,0.0
2014-10-11,20.8,0.0
2014-10-12,25.8,0.0
2014-10-13,11.8,1.4
2014-10-14,14.9,22.6
2014-10-15,15.6,1.4
2014-10-16,16.7,0.0
2014-10-17,16.7,1.8
2014-10-18,22.4,0.0
2014-10-19,28.4,0.0
2014-10-20,17.2,0.0
2014-10-21,19.5,0.0
2014-10-22,30.4,0.0
2014-10-23,16.8,0.0
2014-10-24,28.1,0.0
2014-10-25,19.8,0.0
2014-10-26,19.8,0.0
2014-10-27,16.9,2.0
2014-10-28,18.7,14.2
2014-10-29,20.7,0.0
2014-10-30,21.6,0.0
2014-10-31,26.8,0.0
2014-11-01,17.6,0.8
2014-11-02,15.9,9.2
2014-11-03,18.0,0.0
2014-11-04,26.0,0.0
2014-11-05,19.1,0.0
2014-11-06,20.0,0.0
2014-11-07,27.8,0.0
2014-11-08,34.0,0.0
2014-11-09,20.9,0.0
2014-11-10,21.1,0.0
2014-11-11,19.1,0.0
2014-11-12,20.7,0.0
2014-11-13,26.8,0.0
2014-11-14,29.8,0.0
2014-11-15,18.2,0.0
2014-11-16,18.4,34.2
2014-11-17,19.4,1.2
2014-11-18,20.6,0.0
2014-11-19,22.2,0.2
2014-11-20,32.1,0.0
2014-11-21,23.2,0.4
2014-11-22,29.7,0.0
2014-11-23,23.0,0.2
2014-11-24,20.4,0.0
2014-11-25,19.8,14.2
2014-11-26,20.2,0.0
2014-11-27,20.7,0.0
2014-11-28,22.2,0.0
2014-11-29,23.7,0.0
2014-11-30,27.8,5.2
2014-12-01,28.7,0.0
2014-12-02,23.2,2.2
2014-12-03,19.2,0.0
2014-12-04,24.1,0.8
2014-12-05,17.5,3.8
2014-12-06,17.1,13.6
2014-12-07,19.1,55.6
2014-12-08,17.8,24.0
2014-12-09,19.9,1.4
2014-12-10,21.2,0.0
2014-12-11,20.9,1.0
2014-12-12,21.4,0.6
2014-12-13,24.6,0.0
2014-12-14,30.5,0.0
2014-12-15,26.4,0.0
2014-12-16,32.8,1.0
2014-12-17,21.2,0.0
2014-12-18,27.1,0.0
2014-12-19,20.0,7.6
2014-12-20,23.8,0.6
2014-12-21,25.0,0.0
2014-12-22,28.3,0.0
2014-12-23,28.7,1.0
2014-12-24,19.7,1.2
2014-12-25,25.2,0.0
2014-12-26,21.1,9.2
2014-12-27,21.6,0.0
2014-12-28,25.1,0.0
2014-12-29,31.1,0.0
2014-12-30,21.5,0.8
2014-12-31,22.5,0.0
2015-01-01,26.6,0.0
2015-01-02,30.3,0.0
2015-01-03,38.3,0.0
2015-01-04,23.7,0.4
2015-01-05,24.6,0.2
2015-01-06,25.3,0.2
2015-01-07,29.4,0.2
2015-01-08,32.8,0.0
2015-01-09,19.8,6.4
2015-01-10,19.4,6.2
2015-01-11,22.3,3.2
2015-01-12,23.8,0.4
2015-01-13,23.1,0.0
2015-01-14,23.2,8.4
2015-01-15,22.0,0.0
2015-01-16,27.3,0.0
2015-01-17,24.1,0.0
2015-01-18,22.4,0.0
2015-01-19,20.8,0.0
2015-01-20,29.4,0.0
2015-01-21,29.6,2.2
2015-01-22,32.9,0.2
2015-01-23,33.3,0.0
2015-01-24,25.0,0.0
2015-01-25,22.6,0.0
2015-01-26,21.3,0.0
2015-01-27,18.9,0.0
2015-01-28,22.5,0.0
2015-01-29,21.6,0.8
2015-01-30,19.0,7.0
2015-01-31,22.0,2.4
2015-02-01,21.4,0.0
2015-02-02,22.7,0.0
2015-02-03,25.2,0.0
2015-02-04,21.0,0.0
2015-02-05,23.4,0.0
2015-02-06,26.1,0.0
2015-02-07,35.7,0.0
2015-02-08,29.5,2.2
2015-02-09,21.6,0.0
2015-02-12,24.6,0.0
2015-02-13,25.2,0.0
2015-02-14,23.0,15.6
2015-02-15,25.2,35.2
2015-02-16,27.3,0.0
2015-02-17,20.7,0.0
2015-02-18,21.5,0.2
2015-02-19,27.9,0.6
2015-02-20,28.2,0.2
2015-02-21,28.4,0.0
2015-02-22,34.9,0.0
2015-02-23,33.0,0.2
2015-02-24,21.7,1.2
2015-02-25,23.0,2.4
2015-02-26,25.0,0.0
2015-02-27,25.4,0.0
2015-02-28,25.7,0.0
2015-03-01,23.0,3.4
2015-03-02,22.6,0.0
2015-03-03,23.5,0.0
2015-03-04,24.2,0.0
2015-03-05,19.4,2.2
2015-03-06,21.5,0.0
2015-03-07,21.8,0.0
2015-03-08,25.4,0.0
2015-03-09,25.1,0.0
2015-03-10,21.5,0.0
2015-03-11,29.1,0.0
2015-03-12,22.3,0.0
2015-03-13,21.0,0.0
2015-03-14,29.0,0.0
2015-03-15,20.2,0.0
2015-03-16,21.8,0.0
2015-03-17,27.0,0.0
2015-03-18,26.0,1.0
2015-03-19,35.1,0.0
2015-03-20,22.0,1.8
2015-03-21,20.7,0.0
2015-03-22,25.8,0.0
2015-03-23,24.8,0.0
2015-03-24,18.9,0.0
2015-03-25,19.2,11.2
2015-03-26,19.9,0.2
2015-03-27,16.1,1.4
2015-03-28,19.4,3.0
2015-03-29,23.9,0.2
2015-03-30,25.2,0.0
2015-03-31,22.8,0.0
2015-04-01,29.8,0.2
2015-04-02,18.7,0.0
2015-04-03,19.4,0.0
2015-04-04,22.1,0.0
2015-04-05,23.5,0.4
2015-04-06,19.6,0.8
2015-04-07,14.6,25.2
2015-04-08,17.6,34.0
2015-04-09,18.8,1.6
2015-04-10,19.4,0.0
2015-04-11,22.8,0.2
2015-04-12,20.6,0.0
2015-04-13,19.0,0.0
2015-04-14,15.4,0.0
2015-04-15,24.9,0.6
2015-04-16,20.7,1.4
2015-04-17,17.6,0.0
2015-04-18,16.9,10.6
2015-04-19,15.7,1.6
2015-04-20,16.4,2.4
2015-04-21,16.9,0.0
2015-04-22,18.7,4.0
2015-04-23,18.2,5.0
2015-04-24,19.5,4.2
2015-04-25,13.8,1.8
2015-04-26,14.7,6.6
2015-04-27,16.5,0.2
2015-04-28,17.3,0.0
2015-04-29,16.5,0.0
2015-04-30,17.6,0.0
2015-05-01,19.3,0.2
2015-05-02,18.7,0.0
2015-05-03,20.3,0.0
2015-05-04,18.7,0.2
2015-05-05,19.1,0.0
2015-05-06,17.4,0.0
2015-05-07,15.2,0.0
2015-05-08,17.2,0.2
2015-05-09,19.7,0.0
2015-05-10,15.5,0.2
2015-05-11,16.6,4.6
2015-05-12,16.8,0.6
2015-05-13,11.6,3.4
2015-05-14,15.0,0.4
2015-05-15,14.4,0.8
2015-05-16,15.4,0.0
2015-05-17,19.7,0.4
2015-05-18,17.4,0.0
2015-05-19,18.0,0.6
2015-05-20,20.4,0.2
2015-05-21,13.1,1.6
2015-05-22,15.9,10.2
2015-05-23,14.1,0.2
2015-05-24,13.6,0.0
2015-05-25,14.2,0.0
2015-05-26,16.5,0.2
2015-05-27,16.9,0.0
2015-05-28,20.7,0.0
2015-05-29,15.8,0.0
2015-05-30,16.6,0.2
2015-05-31,16.5,0.0
2015-06-01,11.4,2.8
2015-06-02,10.7,0.2
2015-06-03,12.6,0.0
2015-06-04,11.2,0.2
2015-06-05,14.1,4.2
2015-06-06,16.6,0.0
2015-06-07,18.4,0.2
2015-06-08,19.3,0.0
2015-06-09,13.5,0.8
2015-06-10,12.0,0.2
2015-06-11,13.6,0.2
2015-06-12,9.1,0.2
2015-06-13,15.1,0.0
2015-06-14,15.8,0.0
2015-06-15,12.8,0.2
2015-06-16,16.6,5.2
2015-06-17,14.1,0.0
2015-06-18,11.2,13.4
2015-06-19,11.9,1.8
2015-06-20,13.1,1.0
2015-06-21,13.9,0.0
2015-06-22,11.3,0.0
2015-06-23,11.5,0.0
2015-06-24,16.1,0.0
2015-06-25,12.9,0.0
2015-06-26,15.7,0.0
2015-06-27,13.8,0.2
2015-06-28,15.6,0.0
2015-06-29,13.7,0.0
2015-06-30,14.1,0.0
2015-07-01,13.6,0.0
2015-07-02,10.8,0.0
2015-07-03,10.6,5.8
2015-07-04,12.4,0.0
2015-07-05,15.2,0.0
2015-07-06,10.8,0.4
2015-07-07,11.6,3.8
2015-07-08,12.5,2.2
2015-07-09,16.0,0.2
2015-07-10,15.7,0.4
2015-07-11,16.9,0.0
2015-07-12,11.9,1.2
2015-07-13,12.6,2.8
2015-07-14,10.7,1.2
2015-07-15,12.1,1.0
2015-07-16,13.5,0.2
2015-07-17,12.4,0.0
2015-07-18,11.2,1.8
2015-07-19,13.0,0.0
2015-07-20,12.2,0.0
2015-07-21,15.9,0.2
2015-07-22,17.8,0.0
2015-07-23,15.3,0.2
2015-07-24,14.2,0.0
2015-07-25,14.8,3.4
2015-07-26,12.2,0.8
2015-07-27,11.6,0.2
2015-07-28,13.3,0.4
2015-07-29,13.6,0.0
2015-07-30,13.3,0.0
2015-07-31,13.8,0.0
2015-08-01,13.4,0.0
2015-08-02,14.3,0.6
2015-08-03,10.6,4.2
2015-08-04,11.6,0.8
2015-08-05,10.4,2.0
2015-08-06,13.0,3.0
2015-08-07,13.9,6.8
2015-08-08,14.6,0.0
2015-08-09,15.1,0.0
2015-08-10,16.9,0.2
2015-08-11,14.8,0.0
2015-08-12,16.8,0.0
2015-08-13,13.0,0.0
2015-08-14,15.8,0.0
2015-08-15,16.7,0.0
2015-08-16,15.5,0.0
2015-08-17,11.2,1.4
2015-08-18,11.6,0.4
2015-08-19,14.1,0.2
2015-08-20,15.9,0.0
2015-08-21,16.3,0.0
2015-08-22,20.4,0.0
2015-08-23,18.3,0.0
2015-08-24,12.5,1.8
2015-08-25,14.1,4.4
2015-08-26,15.6,0.0
2015-08-27,11.6,2.8
2015-08-28,11.2,52.8
2015-08-29,13.1,8.2
2015-08-30,13.9,0.4
2015-08-31,13.9,0.0
2015-09-01,14.6,0.0
2015-09-02,16.8,0.0
2015-09-03,16.3,0.0
2015-09-04,14.2,0.0
2015-09-05,16.2,0.0
2015-09-06,14.1,0.0
2015-09-07,14.7,0.0
2015-09-08,13.2,0.2
2015-09-09,14.9,0.0
2015-09-10,18.2,0.0
2015-09-11,19.7,0.2
2015-09-12,21.8,0.0
2015-09-13,24.2,0.0
2015-09-14,27.3,0.0
2015-09-15,15.1,7.6
2015-09-16,16.4,2.4
2015-09-17,15.1,0.0
2015-09-18,15.7,0.0
2015-09-19,18.4,0.0
2015-09-20,22.2,0.0
2015-09-21,23.6,0.0
2015-09-22,13.5,1.6
2015-09-23,13.4,0.4
2015-09-24,15.0,0.0
2015-09-25,15.9,0.0
2015-09-26,16.7,0.0
2015-09-27,17.8,0.2
2015-09-28,21.5,0.0
2015-09-29,18.2,1.0
2015-09-30,16.0,0.0
2015-10-01,21.1,0.0
2015-10-02,24.4,0.0
2015-10-03,30.5,0.0
2015-10-04,24.9,0.0
2015-10-05,31.0,0.0
2015-10-06,33.8,0.0
2015-10-07,17.6,0.0
2015-10-08,18.8,0.0
2015-10-09,26.3,0.0
2015-10-10,24.0,0.0
2015-10-11,27.5,0.4
2015-10-12,16.5,1.2
2015-10-13,17.1,2.0
2015-10-14,24.8,0.0
2015-10-15,32.2,0.0
2015-10-16,29.4,0.0
2015-10-18,19.5,0.0
2015-10-19,21.5,0.0
2015-10-20,31.8,0.0
2015-10-21,23.3,0.6
2015-10-22,16.9,14.0
2015-10-23,17.1,1.0
2015-10-24,19.8,0.0
2015-10-25,26.4,0.0
2015-10-26,18.7,0.0
2015-10-27,18.5,1.8
2015-10-28,22.6,0.0
2015-10-29,22.2,0.0
2015-10-30,23.5,0.0
2015-10-31,25.0,0.0
2015-11-01,30.3,0.0
2015-11-02,19.0,16.6
2015-11-03,19.0,0.0
2015-11-04,19.1,4.8
2015-11-05,21.2,0.4
2015-11-06,23.5,4.8
2015-11-07,18.3,0.2
2015-11-08,20.0,0.0
2015-11-09,32.1,0.0
2015-11-10,18.9,0.0
2015-11-11,15.6,5.8
2015-11-12,21.7,1.0
2015-11-13,21.1,3.0
2015-11-14,20.0,0.0
2015-11-15,20.8,0.0
2015-11-16,22.8,0.0
2015-11-17,31.4,0.0
2015-11-18,28.7,0.0
2015-11-19,33.2,0.0
2015-11-20,20.3,1.4
2015-11-21,19.9,5.8
2015-11-22,21.7,0.0
2015-11-23,22.0,0.0
2015-11-24,23.9,0.0
2015-11-25,32.2,0.0
2015-11-27,18.6,0.4
2015-11-28,21.5,0.0
2015-11-29,19.5,0.0
2015-11-30,28.5,0.0
2015-12-01,23.6,0.0
2015-12-02,18.8,1.4
2015-12-03,22.9,0.4
2015-12-04,26.0,0.0
2015-12-05,31.4,0.0
2015-12-06,22.4,0.0
2015-12-07,22.2,0.0
2015-12-08,32.5,0.6
2015-12-09,25.9,24.8
2015-12-10,21.9,0.0
2015-12-11,21.5,0.0
2015-12-12,19.5,0.0
2015-12-13,24.8,0.0
2015-12-14,26.8,0.0
2015-12-15,25.5,0.0
2015-12-16,26.5,0.0
2015-12-17,29.7,0.0
2015-12-18,36.7,0.0
2015-12-19,40.1,0.0
2015-12-20,40.7,0.4
2015-12-21,22.6,7.0
2015-12-22,23.2,0.0
2015-12-23,25.4,0.0
2015-12-24,27.9,0.0
2015-12-25,33.0,0.0
2015-12-26,20.4,1.6
2015-12-27,21.5,10.4
2015-12-28,22.3,0.0
2015-12-29,26.6,0.0
2015-12-30,27.6,0.0
2015-12-31,38.5,0.0
2016-01-01,34.5,0.0
2016-01-02,21.2,2.2
2016-01-03,18.1,12.6
2016-01-04,17.7,3.8
2016-01-05,22.6,7.8
2016-01-06,23.7,1.2
2016-01-07,25.0,0.0
2016-01-08,26.1,0.0
2016-01-10,24.7,0.0
2016-01-11,36.3,0.0
2016-01-12,26.0,0.2
2016-01-13,32.4,0.0
2016-01-14,19.0,0.8
2016-01-15,20.0,5.2
2016-01-16,22.9,0.2
2016-01-17,25.7,0.0
2016-01-18,34.6,0.0
2016-01-19,28.4,0.0
2016-01-20,23.1,1.0
2016-01-21,25.9,1.8
2016-01-22,20.7,0.0
2016-01-23,25.2,6.6
2016-01-24,25.3,0.0
2016-01-25,24.0,0.0
2016-01-26,23.8,12.6
2016-01-27,25.7,3.0
2016-01-28,30.4,0.8
2016-01-29,18.8,12.8
2016-01-30,23.3,5.6
2016-01-31,25.2,26.6
2016-02-01,23.9,0.0
2016-02-02,27.4,2.0
2016-02-03,22.4,0.0
2016-02-04,24.2,1.2
2016-02-05,23.8,0.0
2016-02-06,25.2,0.0
2016-02-07,29.3,0.0
2016-02-08,27.8,0.0
2016-02-09,24.6,0.0
2016-02-10,24.8,0.0
2016-02-11,24.7,0.0
2016-02-12,25.7,0.0
2016-02-13,34.2,0.0
2016-02-14,25.2,0.0
2016-02-15,25.9,0.0
2016-02-16,19.9,1.6
2016-02-17,22.3,0.0
2016-02-18,24.5,0.6
2016-02-19,26.1,0.0
2016-02-20,21.9,0.0
2016-02-21,23.9,0.0
2016-02-22,31.0,0.0
2016-02-23,39.7,0.0
2016-02-24,31.5,0.2
2016-02-25,30.0,0.0
2016-02-26,25.2,0.0
2016-02-27,25.3,0.0
2016-02-28,25.6,0.0
2016-02-29,25.5,0.6
2016-03-01,32.5,0.6
2016-03-02,36.0,0.0
2016-03-03,25.4,0.0
2016-03-04,30.2,0.2
2016-03-05,26.5,0.2
2016-03-06,28.0,0.0
2016-03-07,26.7,0.0
2016-03-08,28.9,0.0
2016-03-09,32.6,0.0
2016-03-10,23.5,3.2
2016-03-11,29.6,13.6
2016-03-12,23.8,10.6
2016-03-13,24.3,0.0
2016-03-14,22.4,0.0
2016-03-15,20.3,0.6
2016-03-16,24.7,1.4
2016-03-17,29.5,0.0
2016-03-18,18.7,7.0
2016-03-19,19.0,19.6
2016-03-20,19.5,0.2
2016-03-21,20.6,0.8
2016-03-22,21.5,1.0
2016-03-23,26.1,0.0
2016-03-24,20.8,0.0
2016-03-25,23.0,0.2
2016-03-26,21.7,0.0
2016-03-27,20.2,0.0
2016-03-28,17.0,0.0
2016-03-29,17.3,0.0
2016-03-30,16.0,1.2
2016-03-31,22.8,0.2
2016-04-01,25.5,0.0
2016-04-02,22.4,0.0
2016-04-03,20.0,0.0
2016-04-04,20.1,0.0
2016-04-05,28.1,0.0
2016-04-06,16.4,0.0
2016-04-07,19.3,16.8
2016-04-08,20.2,0.0
2016-04-09,21.3,0.0
2016-04-10,21.9,0.0
2016-04-11,20.5,0.0
2016-04-12,20.1,0.0
2016-04-13,19.0,0.0
2016-04-14,23.2,0.0
2016-04-15,26.5,0.0
2016-04-16,20.8,0.0
2016-04-17,18.4,0.0
2016-04-18,22.5,0.2
2016-04-19,27.0,0.0
2016-04-20,26.8,0.0
2016-04-21,22.3,0.0
2016-04-22,17.9,5.8
2016-04-23,19.4,0.2
2016-04-24,20.4,0.0
2016-04-25,24.6,0.2
2016-04-26,25.5,0.0
2016-04-27,25.9,0.0
2016-04-28,26.4,0.0
2016-04-29,24.0,0.0
2016-04-30,26.8,2.8
2016-05-01,19.1,4.2
2016-05-02,19.4,2.0
2016-05-03,22.3,0.2
2016-05-04,18.1,0.0
2016-05-05,21.6,0.0
2016-05-06,26.5,0.0
2016-05-07,24.5,0.2
2016-05-08,15.8,0.4
2016-05-09,24.2,4.2
2016-05-10,18.2,8.8
2016-05-11,18.4,7.4
2016-05-12,21.1,0.0
2016-05-13,20.3,0.0
2016-05-14,22.9,0.0
2016-05-15,21.5,0.0
2016-05-16,21.1,0.0
2016-05-17,18.6,0.0
2016-05-18,19.0,0.0
2016-05-19,20.8,0.0
2016-05-20,17.4,1.8
2016-05-21,17.8,0.2
2016-05-22,22.2,0.2
2016-05-23,15.8,2.2
2016-05-24,15.5,0.0
2016-05-25,16.2,0.0
2016-05-26,11.4,1.8
2016-05-27,13.5,4.0
2016-05-28,14.4,0.2
2016-05-29,14.7,0.0
2016-05-30,16.0,0.0
2016-05-31,15.4,0.0
2016-06-01,13.2,0.0
2016-06-02,13.7,0.0
2016-06-03,14.6,0.2
2016-06-04,15.2,0.0
2016-06-05,14.9,9.6
2016-06-06,13.4,19.4
2016-06-07,16.8,0.0
2016-06-08,15.7,0.0
2016-06-09,17.2,0.6
2016-06-10,16.6,0.2
2016-06-11,12.4,0.2
2016-06-12,14.1,2.6
2016-06-13,14.8,0.0
2016-06-14,14.0,0.2
2016-06-15,15.0,0.0
2016-06-16,12.6,0.0
2016-06-17,17.2,1.4
2016-06-18,12.6,0.4
2016-06-19,13.2,0.0
2016-06-20,13.5,18.4
2016-06-21,16.2,9.0
2016-06-22,15.3,0.0
2016-06-23,16.3,0.0
2016-06-24,9.6,10.2
2016-06-25,11.2,0.6
2016-06-26,12.8,0.0
2016-06-27,12.6,0.0
2016-06-28,15.6,0.0
